symbol	syn.obs	missense.obs	nonsense.obs	fs.obs	inframe.obs	max.missense	max.nonsense	max.prot	cds.id	length	total.mut.cnt	prot.mut.cnt	total.mut.pct	prot.mut.pct	score.max_cnt	score.mult_pct	score.max_pct	max.peak.cnt	multiple.cnt	summit.start	summit.end	wt.stop	fitch	fitch.summit
NRG3	0	2	0	0	0	NA	NA	NA	ENST00000404547	6480	2	2	0.0308641975308642	0.0308641975308642	1	0	0.5	0	0	451	451	0	NA	NA
NRIP2	0	1	0	0	0	NA	NA	NA	ENST00000337508	2529	1	1	0.0395413206801107	0.0395413206801107	1	0	1	0	0	199	199	0	0.240511115	0.240511115
NRIP3	0	1	0	0	0	NA	NA	NA	ENST00000309166	2169	1	1	0.0461041954817888	0.0461041954817888	1	0	1	0	0	66	66	0	0.2599435896	0.2599435896
NRK	0	1	0	0	0	NA	NA	NA	ENST00000243300	14238	1	1	0.00702345835089198	0.00702345835089198	1	0	1	0	0	208	208	0	0	0
NRROS	1	0	0	0	0	NA	NA	NA	ENST00000328557	6228	1	0	0.0160565189466924	0	0	NA	NA	0	0	0	0	0	NA	NA
NRXN2	0	1	0	0	0	NA	NA	NA	ENST00000265459	15408	1	1	0.00649013499480789	0.00649013499480789	1	0	1	0	0	600	600	0	0	0
NRXN3	1	0	0	0	0	NA	NA	NA	ENST00000554719	9549	1	0	0.010472300764478	0	0	NA	NA	0	0	0	0	0	NA	NA
NSD1	0	1	1	0	0	NA	NA	NA	ENST00000439151	24264	2	2	0.00824266402901418	0.00824266402901418	1	0	1	0	0	2360	2360	1700	0.5553104477	0.5553104477
NTF3	0	1	0	0	0	NA	NA	NA	ENST00000331010	2313	1	1	0.0432338953739732	0.0432338953739732	1	0	1	0	0	238	238	0	0.1780244801	0.1780244801
NTF4	0	1	0	0	0	NA	NA	NA	ENST00000593537	1890	1	1	0.0529100529100529	0.0529100529100529	1	0	1	0	0	74	74	0	0.6730906438	0.6730906438
NTMT1	1	0	0	0	0	NA	NA	NA	ENST00000372480	2007	1	0	0.049825610363727	0	0	NA	NA	0	0	0	0	0	NA	NA
NTN3	0	1	0	0	0	NA	NA	NA	ENST00000293973	5220	1	1	0.0191570881226054	0.0191570881226054	1	0	1	0	0	415	415	0	0.1050864247	0.1050864247
NTN4	0	1	0	0	0	NA	NA	NA	ENST00000343702	5652	1	1	0.0176928520877565	0.0176928520877565	1	0	1	0	0	354	354	0	0.2814877604	0.2814877604
NTNG1	0	1	0	0	0	NA	NA	NA	ENST00000370068	4851	1	1	0.020614306328592	0.020614306328592	1	0	1	0	0	6	6	0	NA	NA
NTRK2	0	1	0	0	0	NA	NA	NA	ENST00000323115	7398	1	1	0.0135171668018383	0.0135171668018383	1	0	1	0	0	667	667	0	NA	NA
NTRK3	0	1	0	0	0	NA	NA	NA	ENST00000360948	7551	1	1	0.0132432790358893	0.0132432790358893	1	0	1	0	0	401	401	0	0.2987500001	0.2987500001
NUDT22	1	0	0	0	0	NA	NA	NA	ENST00000279206	2727	1	0	0.0366703337000367	0	0	NA	NA	0	0	0	0	0	NA	NA
NUDT4	0	1	0	0	0	NA	NA	NA	ENST00000415493	1620	1	1	0.0617283950617284	0.0617283950617284	1	0	1	0	0	123	123	0	0.0925649945	0.0925649945
NUDT9	0	2	0	0	0	NA	NA	NA	ENST00000302174	3150	2	2	0.0634920634920635	0.0634920634920635	1	0	0.5	0	0	260	260	0	0.36919264585	0.36919264585
NUFIP1	0	1	0	0	0	NA	NA	NA	ENST00000379161	4455	1	1	0.0224466891133558	0.0224466891133558	1	0	1	0	0	34	34	0	2.484569272	2.484569272
NUFIP2	0	1	0	0	0	NA	NA	NA	ENST00000225388	6255	1	1	0.0159872102318145	0.0159872102318145	1	0	1	0	0	141	141	0	1.4854482432	1.4854482432
NUMB	1	0	0	0	0	NA	NA	NA	ENST00000355058	5859	1	0	0.0170677590032429	0	0	NA	NA	0	0	0	0	0	NA	NA
NUMBL	1	0	0	0	0	NA	NA	NA	ENST00000252891	5481	1	0	0.0182448458310527	0	0	NA	NA	0	0	0	0	0	NA	NA
NUP155	0	1	0	0	0	NA	NA	NA	ENST00000231498	12519	1	1	0.00798785845514817	0.00798785845514817	1	0	1	0	0	611	611	0	0.860058332	0.860058332
NUP160	0	2	0	0	0	NA	NA	NA	ENST00000378460	12924	2	2	0.0154750851129681	0.0154750851129681	1	0	0.5	0	0	36	36	0	0.31055559425	0.31055559425
NUP188	0	0	0	2	0	NA	NA	NA	ENST00000372577	15741	2	2	0.0127056730830316	0.0127056730830316	0	NA	NA	0	0	0	0	66.5	NA	NA
NUP205	1	0	0	0	0	NA	NA	NA	ENST00000285968	18108	1	0	0.00552242102937928	0	0	NA	NA	0	0	0	0	0	NA	NA
NUP210	0	1	0	0	0	NA	NA	NA	ENST00000254508	16983	1	1	0.00588824118235883	0.00588824118235883	1	0	1	0	0	1430	1430	0	0	0
NUP98	1	0	0	0	0	NA	NA	NA	ENST00000359171	16353	1	0	0.00611508591695713	0	0	NA	NA	0	0	0	0	0	NA	NA
NUTM1	1	0	0	0	0	NA	NA	NA	ENST00000333756	10188	1	0	0.00981546917942678	0	0	NA	NA	0	0	0	0	0	NA	NA
NWD1	0	2	0	0	0	NA	NA	NA	ENST00000552788	14076	2	2	0.014208581983518	0.014208581983518	1	0	0.5	0	0	210	210	0	NA	NA
NXPE3	0	1	0	0	0	NA	NA	NA	ENST00000273347	5031	1	1	0.0198767640628106	0.0198767640628106	1	0	1	0	0	108	108	0	0.0913570561	0.0913570561
NXPH2	0	1	0	0	0	NA	NA	NA	ENST00000272641	2376	1	1	0.0420875420875421	0.0420875420875421	1	0	1	0	0	66	66	0	0.5242758505	0.5242758505
NYAP2	0	0	1	0	0	NA	NA	NA	ENST00000272907	5877	1	1	0.0170154840905224	0.0170154840905224	0	NA	NA	0	0	0	0	421	NA	NA
NYX	1	0	0	0	0	NA	NA	NA	ENST00000342595	4329	1	0	0.0231000231000231	0	0	NA	NA	0	0	0	0	0	NA	NA
OAS1	0	0	1	0	0	NA	NA	NA	ENST00000202917	3600	1	1	0.0277777777777778	0.0277777777777778	0	NA	NA	0	0	0	0	163	NA	NA
OBSCN	3	2	0	0	0	-1.03449217679939	-4.99999943795701	NA	ENST00000422127	71712	5	2	0.0069723337795627	0.00278893351182508	1	0	0.5	0	0	4529	4529	0	0.31005776625	0.31005776625
OCRL	1	1	0	0	0	NA	NA	NA	ENST00000371113	8109	2	1	0.0246639536317672	0.0123319768158836	1	0	1	0	0	748	748	0	0.8412325066	0.8412325066
ODAM	0	1	0	0	0	NA	NA	NA	ENST00000396094	2511	1	1	0.0398247710075667	0.0398247710075667	1	0	1	0	0	238	238	0	0.6049004193	0.6049004193
ODF3B	0	1	0	0	0	NA	NA	NA	ENST00000329363	2277	1	1	0.043917435221783	0.043917435221783	1	0	1	0	0	150	150	0	0.4304571383	0.4304571383
OGDH	1	0	0	0	0	NA	NA	NA	ENST00000222673	9207	1	0	0.0108613011838818	0	0	NA	NA	0	0	0	0	0	NA	NA
OGFOD3	1	0	0	0	0	NA	NA	NA	ENST00000313056	2871	1	0	0.0348310693138279	0	0	NA	NA	0	0	0	0	0	NA	NA
OGG1	0	1	0	0	0	NA	NA	NA	ENST00000344629	3105	1	1	0.0322061191626409	0.0322061191626409	1	0	1	0	0	116	116	0	0.7553633869	0.7553633869
OIT3	0	1	0	0	0	NA	NA	NA	ENST00000334011	4905	1	1	0.0203873598369011	0.0203873598369011	1	0	1	0	0	447	447	0	0.5758873104	0.5758873104
OLAH	0	1	0	0	0	NA	NA	NA	ENST00000378228	2385	1	1	0.0419287211740042	0.0419287211740042	1	0	1	0	0	64	64	0	0.1359138111	0.1359138111
OLFM4	2	0	0	0	0	NA	NA	NA	ENST00000219022	4590	2	0	0.0435729847494553	0	0	NA	NA	0	0	0	0	0	NA	NA
OLFML2B	0	1	0	0	0	NA	NA	NA	ENST00000294794	6750	1	1	0.0148148148148148	0.0148148148148148	1	0	1	0	0	530	530	0	0	0
OLIG2	0	1	0	0	0	NA	NA	NA	ENST00000333337	2907	1	1	0.0343997248022016	0.0343997248022016	1	0	1	0	0	97	97	0	NA	NA
OMA1	1	0	0	0	0	NA	NA	NA	ENST00000371226	4716	1	0	0.0212044105173876	0	0	NA	NA	0	0	0	0	0	NA	NA
OMD	0	1	0	0	0	NA	NA	NA	ENST00000375550	3789	1	1	0.0263921879123779	0.0263921879123779	1	0	1	0	0	208	208	0	0.7491937972	0.7491937972
OMG	0	1	0	0	0	NA	NA	NA	ENST00000247271	3960	1	1	0.0252525252525253	0.0252525252525253	1	0	1	0	0	318	318	0	0.6496700001	0.6496700001
OPA1	0	1	0	0	0	NA	NA	NA	ENST00000392438	8640	1	1	0.0115740740740741	0.0115740740740741	1	0	1	0	0	804	804	0	0.3536188558	0.3536188558
OPN4	0	1	0	0	0	NA	NA	NA	ENST00000241891	4302	1	1	0.0232450023245002	0.0232450023245002	1	0	1	0	0	277	277	0	0.6997058437	0.6997058437
OPRL1	0	1	0	0	0	NA	NA	NA	ENST00000336866	3330	1	1	0.03003003003003	0.03003003003003	1	0	1	0	0	57	57	0	0.217658717	0.217658717
OPRPN	0	1	0	0	0	NA	NA	NA	ENST00000399575	2232	1	1	0.0448028673835125	0.0448028673835125	1	0	1	0	0	94	94	0	1.7636134794	1.7636134794
OPTN	0	2	0	0	0	NA	NA	NA	ENST00000263036	5193	2	2	0.0385133834007318	0.0385133834007318	1	0	0.5	0	0	104	104	0	NA	NA
OR10A4	0	1	0	0	0	NA	NA	NA	ENST00000379829	2835	1	1	0.0352733686067019	0.0352733686067019	1	0	1	0	0	269	269	0	0.5807003653	0.5807003653
OR10A7	1	0	0	0	0	NA	NA	NA	ENST00000326258	2844	1	0	0.0351617440225035	0	0	NA	NA	0	0	0	0	0	NA	NA
OR10G9	1	0	0	0	0	NA	NA	NA	ENST00000375024	2799	1	0	0.0357270453733476	0	0	NA	NA	0	0	0	0	0	NA	NA
OR10H2	1	0	0	0	0	NA	NA	NA	ENST00000305899	2835	1	0	0.0352733686067019	0	0	NA	NA	0	0	0	0	0	NA	NA
OR10H5	1	1	0	0	0	NA	NA	NA	ENST00000308940	2835	2	1	0.0705467372134039	0.0352733686067019	1	0	1	0	0	139	139	0	1.5086808122	1.5086808122
OR10S1	0	1	0	0	0	NA	NA	NA	ENST00000531945	2979	1	1	0.0335683115139308	0.0335683115139308	1	0	1	0	0	109	109	0	1.1260561511	1.1260561511
OR10W1	2	0	0	0	0	NA	NA	NA	ENST00000395079	2745	2	0	0.0728597449908925	0	0	NA	NA	0	0	0	0	0	NA	NA
OR11H1	0	1	0	0	0	NA	NA	NA	ENST00000252835	2934	1	1	0.0340831629175187	0.0340831629175187	1	0	1	0	0	235	235	0	0.8547929093	0.8547929093
OR13A1	1	0	0	0	0	NA	NA	NA	ENST00000374401	2952	1	0	0.0338753387533875	0	0	NA	NA	0	0	0	0	0	NA	NA
OR13C3	0	2	0	0	0	NA	NA	NA	ENST00000374781	3123	2	2	0.064040986231188	0.064040986231188	1	0	0.5	0	0	53	53	0	1.4051614791	1.4051614791
OR13C8	1	0	0	0	0	NA	NA	NA	ENST00000335040	2880	1	0	0.0347222222222222	0	0	NA	NA	0	0	0	0	0	NA	NA
OR13D1	0	1	0	0	0	NA	NA	NA	ENST00000318763	3114	1	1	0.0321130378933847	0.0321130378933847	1	0	1	0	0	329	329	0	0.1332659185	0.1332659185
OR14C36	0	1	0	0	0	NA	NA	NA	ENST00000317861	2808	1	1	0.0356125356125356	0.0356125356125356	1	0	1	0	0	185	185	0	0.1951825435	0.1951825435
OR14I1	1	0	0	0	0	NA	NA	NA	ENST00000342623	2799	1	0	0.0357270453733476	0	0	NA	NA	0	0	0	0	0	NA	NA
OR1A2	1	0	0	0	0	NA	NA	NA	ENST00000381951	2781	1	0	0.0359582883854729	0	0	NA	NA	0	0	0	0	0	NA	NA
OR1D5	1	0	0	0	0	NA	NA	NA	ENST00000575751	2808	1	0	0.0356125356125356	0	0	NA	NA	0	0	0	0	0	NA	NA
OR1J4	0	1	0	0	0	NA	NA	NA	ENST00000340750	2817	1	1	0.035498757543486	0.035498757543486	1	0	1	0	0	118	118	0	0.2638063261	0.2638063261
OR1S2	0	1	0	0	0	NA	NA	NA	ENST00000302592	2925	1	1	0.0341880341880342	0.0341880341880342	1	0	1	0	0	306	306	0	0.0932950438	0.0932950438
OR2A14	1	1	0	0	0	NA	NA	NA	ENST00000408899	2790	2	1	0.0716845878136201	0.03584229390681	1	0	1	0	0	45	45	0	0.851389894	0.851389894
OR2AE1	0	1	0	0	0	NA	NA	NA	ENST00000316368	2907	1	1	0.0343997248022016	0.0343997248022016	1	0	1	0	0	271	271	0	0.2773829309	0.2773829309
OR2AT4	0	1	0	0	0	NA	NA	NA	ENST00000305159	2880	1	1	0.0347222222222222	0.0347222222222222	1	0	1	0	0	172	172	0	1.2063611423	1.2063611423
OR2B6	0	1	0	0	0	NA	NA	NA	ENST00000244623	2817	1	1	0.035498757543486	0.035498757543486	1	0	1	0	0	193	193	0	0.9124978442	0.9124978442
OR2C3	0	1	0	0	0	NA	NA	NA	ENST00000366487	2880	1	1	0.0347222222222222	0.0347222222222222	1	0	1	0	0	318	318	0	2.2407438373	2.2407438373
OR2G3	0	1	0	0	0	NA	NA	NA	ENST00000320002	2781	1	1	0.0359582883854729	0.0359582883854729	1	0	1	0	0	88	88	0	0.3967273957	0.3967273957
OR2G6	0	1	0	0	0	NA	NA	NA	ENST00000343414	2844	1	1	0.0351617440225035	0.0351617440225035	1	0	1	0	0	64	64	0	0.5257405739	0.5257405739
OR2J3	1	0	0	0	0	NA	NA	NA	ENST00000377169	2799	1	0	0.0357270453733476	0	0	NA	NA	0	0	0	0	0	NA	NA
OR2M2	0	1	0	0	0	NA	NA	NA	ENST00000359682	3123	1	1	0.032020493115594	0.032020493115594	1	0	1	0	0	74	74	0	1.0941838173	1.0941838173
OR2S2	0	1	0	0	0	NA	NA	NA	ENST00000341959	2871	1	1	0.0348310693138279	0.0348310693138279	1	0	1	0	0	12	12	0	0.9008910456	0.9008910456
OR2T10	0	1	0	0	0	NA	NA	NA	ENST00000330500	2808	1	1	0.0356125356125356	0.0356125356125356	1	0	1	0	0	59	59	0	0.1223166031	0.1223166031
OR2T2	0	1	0	0	0	NA	NA	NA	ENST00000342927	2916	1	1	0.0342935528120713	0.0342935528120713	1	0	1	0	0	251	251	0	1.0025364171	1.0025364171
OR2T33	0	1	0	0	0	NA	NA	NA	ENST00000318021	2880	1	1	0.0347222222222222	0.0347222222222222	1	0	1	0	0	33	33	0	0.9754221261	0.9754221261
OR2Y1	0	1	0	0	0	NA	NA	NA	ENST00000307832	2799	1	1	0.0357270453733476	0.0357270453733476	1	0	1	0	0	92	92	0	0.2079116409	0.2079116409
OR3A1	1	0	0	0	0	NA	NA	NA	ENST00000323404	2835	1	0	0.0352733686067019	0	0	NA	NA	0	0	0	0	0	NA	NA
OR4C11	0	1	0	0	0	NA	NA	NA	ENST00000302231	2790	1	1	0.03584229390681	0.03584229390681	1	0	1	0	0	216	216	0	0.1994350603	0.1994350603
OR4K5	0	1	0	0	0	NA	NA	NA	ENST00000315915	2907	1	1	0.0343997248022016	0.0343997248022016	1	0	1	0	0	126	126	0	0.1038983708	0.1038983708
OR51A4	0	1	0	0	0	NA	NA	NA	ENST00000380373	2817	1	1	0.035498757543486	0.035498757543486	1	0	1	0	0	236	236	0	0.657099085	0.657099085
OR51D1	0	1	0	0	0	NA	NA	NA	ENST00000357605	2916	1	1	0.0342935528120713	0.0342935528120713	1	0	1	0	0	249	249	0	0	0
OR51E1	0	1	0	0	0	NA	NA	NA	ENST00000396952	2862	1	1	0.0349406009783368	0.0349406009783368	1	0	1	0	0	255	255	0	0.378359215	0.378359215
OR51T1	0	0	1	0	0	NA	NA	NA	ENST00000322049	2943	1	1	0.0339789330615019	0.0339789330615019	0	NA	NA	0	0	0	0	181	NA	NA
OR52D1	0	1	0	0	0	NA	NA	NA	ENST00000322641	2862	1	1	0.0349406009783368	0.0349406009783368	1	0	1	0	0	268	268	0	0.1232684785	0.1232684785
OR52E2	0	1	0	0	0	NA	NA	NA	ENST00000321522	2925	1	1	0.0341880341880342	0.0341880341880342	1	0	1	0	0	276	276	0	0.6261690576	0.6261690576
OR52E4	0	0	0	1	0	NA	NA	NA	ENST00000316987	2808	1	1	0.0356125356125356	0.0356125356125356	0	NA	NA	0	0	0	0	64	NA	NA
OR52E6	0	1	0	0	0	NA	NA	NA	ENST00000329322	2817	1	1	0.035498757543486	0.035498757543486	1	0	1	0	0	50	50	0	0.5745649079	0.5745649079
OR52I2	0	1	0	0	0	NA	NA	NA	ENST00000312614	3150	1	1	0.0317460317460317	0.0317460317460317	1	0	1	0	0	282	282	0	0.2130402808	0.2130402808
OR52L1	0	1	0	0	0	NA	NA	NA	ENST00000332249	2961	1	1	0.0337723741979061	0.0337723741979061	1	0	1	0	0	133	133	0	0.2195353534	0.2195353534
OR52M1	0	1	0	0	0	NA	NA	NA	ENST00000360213	2853	1	1	0.0350508236943568	0.0350508236943568	1	0	1	0	0	249	249	0	0.6879499377	0.6879499377
OR52N1	1	0	0	0	0	NA	NA	NA	ENST00000317078	2880	1	0	0.0347222222222222	0	0	NA	NA	0	0	0	0	0	NA	NA
OR52N2	1	0	0	0	0	NA	NA	NA	ENST00000317037	2889	1	0	0.0346140533056421	0	0	NA	NA	0	0	0	0	0	NA	NA
OR56A3	1	0	0	0	0	NA	NA	NA	ENST00000329564	2835	1	0	0.0352733686067019	0	0	NA	NA	0	0	0	0	0	NA	NA
OR5B12	0	0	1	0	0	NA	NA	NA	ENST00000302572	2826	1	1	0.0353857041755131	0.0353857041755131	0	NA	NA	0	0	0	0	311	NA	NA
OR5D18	0	1	0	0	0	NA	NA	NA	ENST00000333976	2817	1	1	0.035498757543486	0.035498757543486	1	0	1	0	0	267	267	0	0.6659081233	0.6659081233
OR5H14	0	1	0	0	0	NA	NA	NA	ENST00000437310	2790	1	1	0.03584229390681	0.03584229390681	1	0	1	0	0	304	304	0	1.0484502333	1.0484502333
OR5H2	0	1	0	0	0	NA	NA	NA	ENST00000355273	2826	1	1	0.0353857041755131	0.0353857041755131	1	0	1	0	0	61	61	0	0.118906446	0.118906446
OR5J2	1	0	0	0	0	NA	NA	NA	ENST00000312298	2808	1	0	0.0356125356125356	0	0	NA	NA	0	0	0	0	0	NA	NA
OR5K3	0	1	0	0	0	NA	NA	NA	ENST00000383695	2889	1	1	0.0346140533056421	0.0346140533056421	1	0	1	0	0	180	180	0	0.4316187029	0.4316187029
OR5L2	1	0	0	0	0	NA	NA	NA	ENST00000378397	2799	1	0	0.0357270453733476	0	0	NA	NA	0	0	0	0	0	NA	NA
OR5M1	0	1	0	0	0	NA	NA	NA	ENST00000526538	2835	1	1	0.0352733686067019	0.0352733686067019	1	0	1	0	0	118	118	0	0.1064735265	0.1064735265
OR5M11	1	1	0	0	0	NA	NA	NA	ENST00000528616	2745	2	1	0.0728597449908925	0.0364298724954463	1	0	1	0	0	158	158	0	0.3366647054	0.3366647054
OR6C1	0	1	1	0	0	NA	NA	NA	ENST00000379668	2808	2	2	0.0712250712250712	0.0712250712250712	1	0	1	0	0	197	197	197	0.6248217306	0.6248217306
OR6C2	0	2	0	0	0	NA	NA	NA	ENST00000322678	2808	2	2	0.0712250712250712	0.0712250712250712	1	0	0.5	0	0	96	96	0	0.7649642762	0.7649642762
OR6F1	1	0	0	0	0	NA	NA	NA	ENST00000302084	2772	1	0	0.0360750360750361	0	0	NA	NA	0	0	0	0	0	NA	NA
OR6K6	0	1	0	0	0	NA	NA	NA	ENST00000368144	3087	1	1	0.0323939099449304	0.0323939099449304	1	0	1	0	0	275	275	0	0.189115263	0.189115263
OR6V1	0	1	0	0	0	NA	NA	NA	ENST00000418316	2817	1	1	0.035498757543486	0.035498757543486	1	0	1	0	0	223	223	0	0.6899121052	0.6899121052
OR7A10	0	1	0	0	0	NA	NA	NA	ENST00000248058	2781	1	1	0.0359582883854729	0.0359582883854729	1	0	1	0	0	283	283	0	0.2513001958	0.2513001958
OR7E24	0	0	1	0	0	NA	NA	NA	ENST00000456448	3051	1	1	0.0327761389708292	0.0327761389708292	0	NA	NA	0	0	0	0	115	NA	NA
OR9K2	0	1	0	0	0	NA	NA	NA	ENST00000305377	3015	1	1	0.033167495854063	0.033167495854063	1	0	1	0	0	95	95	0	0.360864042	0.360864042
OR9Q2	0	0	1	0	0	NA	NA	NA	ENST00000311591	2826	1	1	0.0353857041755131	0.0353857041755131	0	NA	NA	0	0	0	0	6	NA	NA
ORMDL1	0	1	0	0	0	NA	NA	NA	ENST00000325795	1377	1	1	0.0726216412490922	0.0726216412490922	1	0	1	0	0	99	99	0	NA	NA
OSBP2	0	1	0	0	0	NA	NA	NA	ENST00000332585	8244	1	1	0.0121300339640951	0.0121300339640951	1	0	1	0	0	251	251	0	0.2919648073	0.2919648073
OSBPL11	1	0	0	0	0	NA	NA	NA	ENST00000296220	6723	1	0	0.0148743120630671	0	0	NA	NA	0	0	0	0	0	NA	NA
OSBPL6	0	1	0	0	0	NA	NA	NA	ENST00000190611	8406	1	1	0.0118962645729241	0.0118962645729241	1	0	1	0	0	712	712	0	0.0835516259	0.0835516259
OSMR	0	1	0	1	0	NA	NA	NA	ENST00000274276	8811	2	2	0.0226988991033935	0.0226988991033935	1	0	1	0	0	41	41	617	1.5954634592	1.5954634592
OSR2	0	1	0	0	0	NA	NA	NA	ENST00000297565	2808	1	1	0.0356125356125356	0.0356125356125356	1	0	1	0	0	168	168	0	0.0922051347	0.0922051347
OSTF1	0	0	1	0	0	NA	NA	NA	ENST00000346234	1926	1	1	0.0519210799584631	0.0519210799584631	0	NA	NA	0	0	0	0	136	NA	NA
OTOGL	0	1	0	0	0	NA	NA	NA	ENST00000547103	20988	1	1	0.00476462740613684	0.00476462740613684	1	0	1	0	0	1846	1846	0	NA	NA
OTP	0	1	0	0	0	NA	NA	NA	ENST00000306422	2925	1	1	0.0341880341880342	0.0341880341880342	1	0	1	0	0	146	146	0	0.0899302896	0.0899302896
OTUB2	0	0	0	0	1	NA	NA	NA	ENST00000203664	2106	1	0	0.0474833808167142	0	0	NA	NA	0	0	0	0	0	NA	NA
OTX2	0	1	0	0	0	NA	NA	NA	ENST00000408990	2601	1	1	0.0384467512495194	0.0384467512495194	1	0	1	0	0	117	117	0	0.1896441224	0.1896441224
OVCH1	0	1	0	0	0	NA	NA	NA	ENST00000318184	10206	1	1	0.00979815794630609	0.00979815794630609	1	0	1	0	0	910	910	0	0	0
P2RY14	0	1	0	0	0	NA	NA	NA	ENST00000309170	3042	1	1	0.0328731097961867	0.0328731097961867	1	0	1	0	0	149	149	0	0.984359108	0.984359108
PA2G4	0	1	0	0	0	NA	NA	NA	ENST00000303305	3546	1	1	0.0282007896221094	0.0282007896221094	1	0	1	0	0	218	218	0	0	0
PACSIN2	0	1	0	0	0	NA	NA	NA	ENST00000263246	4374	1	1	0.0228623685413809	0.0228623685413809	1	0	1	0	0	26	26	0	0.0908162107	0.0908162107
PADI2	0	0	0	1	0	NA	NA	NA	ENST00000375486	5985	1	1	0.0167084377610693	0.0167084377610693	0	NA	NA	0	0	0	0	196	NA	NA
PAEP	1	0	0	0	0	NA	NA	NA	ENST00000277508	1620	1	0	0.0617283950617284	0	0	NA	NA	0	0	0	0	0	NA	NA
PAK3	0	1	0	0	0	NA	NA	NA	ENST00000262836	5031	1	1	0.0198767640628106	0.0198767640628106	1	0	1	0	0	441	441	0	0.0868018258	0.0868018258
PAK5	0	0	1	0	0	NA	NA	NA	ENST00000353224	6471	1	1	0.0154535620460516	0.0154535620460516	0	NA	NA	0	0	0	0	551	NA	NA
PALLD	0	2	0	0	0	NA	NA	NA	ENST00000505667	10107	2	2	0.0197882655585238	0.0197882655585238	1	1	1	2	2	652	653	0	0.1018245665	0.1018245665
PALM2	0	1	0	0	0	NA	NA	NA	ENST00000374530	9927	1	1	0.0100735368187771	0.0100735368187771	1	0	1	0	0	560	560	0	0.277019565	0.277019565
PAMR1	0	1	0	0	0	NA	NA	NA	ENST00000619888	6480	1	1	0.0154320987654321	0.0154320987654321	1	0	1	0	0	7	7	0	1.6076829238	1.6076829238
PAN2	0	1	0	0	0	NA	NA	NA	ENST00000425394	10818	1	1	0.00924385283786282	0.00924385283786282	1	0	1	0	0	1128	1128	0	0.1786728892	0.1786728892
PANK2	0	1	0	0	0	NA	NA	NA	ENST00000316562	5130	1	1	0.0194931773879142	0.0194931773879142	1	0	1	0	0	48	48	0	1.4260211789	1.4260211789
PAPOLA	0	1	0	0	0	NA	NA	NA	ENST00000216277	6705	1	1	0.0149142431021626	0.0149142431021626	1	0	1	0	0	65	65	0	0	0
PAPPA	0	2	0	0	0	NA	NA	NA	ENST00000328252	14643	2	2	0.0136584033326504	0.0136584033326504	1	0	0.5	0	0	406	406	0	0	0
PAPPA2	0	3	0	0	0	4.99999989688354	-4.99578810611598	NA	ENST00000367662	16119	3	3	0.0186115764005211	0.0186115764005211	1	0	0.333333333333333	0	0	49	49	0	0.673547003466667	0.673547003466667
PAQR8	0	1	0	0	0	NA	NA	NA	ENST00000360726	3186	1	1	0.0313873195229127	0.0313873195229127	1	0	1	0	0	198	198	0	NA	NA
PARD3	0	1	0	0	0	NA	NA	NA	ENST00000374789	12204	1	1	0.00819403474270731	0.00819403474270731	1	0	1	0	0	1329	1329	0	0	0
PARP1	0	1	0	0	0	NA	NA	NA	ENST00000366794	9126	1	1	0.0109577032653956	0.0109577032653956	1	0	1	0	0	543	543	0	0.0966744567	0.0966744567
PARP11	0	1	0	0	0	NA	NA	NA	ENST00000228820	3042	1	1	0.0328731097961867	0.0328731097961867	1	0	1	0	0	245	245	0	0	0
PARP12	0	2	0	0	0	NA	NA	NA	ENST00000263549	6309	2	2	0.0317007449675067	0.0317007449675067	1	0	0.5	0	0	425	425	0	0.40248035225	0.40248035225
PARP14	0	1	0	0	0	NA	NA	NA	ENST00000474629	16209	1	1	0.00616941205503115	0.00616941205503115	1	0	1	0	0	420	420	0	0.8658131096	0.8658131096
PARP6	0	1	0	0	0	NA	NA	NA	ENST00000287196	5670	1	1	0.017636684303351	0.017636684303351	1	0	1	0	0	453	453	0	0.2658725939	0.2658725939
PARVA	1	0	0	0	0	NA	NA	NA	ENST00000334956	3708	1	0	0.0269687162891046	0	0	NA	NA	0	0	0	0	0	NA	NA
PASK	0	1	0	0	0	NA	NA	NA	ENST00000234040	11907	1	1	0.00839842109683379	0.00839842109683379	1	0	1	0	0	259	259	0	0.5318976352	0.5318976352
PATL2	0	2	0	0	0	NA	NA	NA	ENST00000434130	4887	2	2	0.0409249028033558	0.0409249028033558	1	0	0.5	0	0	175	175	0	0.7256106135	0.7256106135
PATZ1	0	1	0	0	0	NA	NA	NA	ENST00000266269	6183	1	1	0.0161733786187935	0.0161733786187935	1	0	1	0	0	57	57	0	0.1012831768	0.1012831768
PBX3	1	0	0	0	0	NA	NA	NA	ENST00000373489	3906	1	0	0.0256016385048643	0	0	NA	NA	0	0	0	0	0	NA	NA
PCCA	0	1	0	0	0	NA	NA	NA	ENST00000376285	6552	1	1	0.0152625152625153	0.0152625152625153	1	0	1	0	0	305	305	0	0	0
PCDH10	1	1	0	0	0	NA	NA	NA	ENST00000264360	9360	2	1	0.0213675213675214	0.0106837606837607	1	0	1	0	0	691	691	0	0.872875905	0.872875905
PCDH11X	1	1	0	0	0	NA	NA	NA	ENST00000373094	12123	2	1	0.0164975666089252	0.00824878330446259	1	0	1	0	0	128	128	0	0.323524118	0.323524118
